idx,n,steps,in,out,epsilon,sigma,eW,truth,tNoise,tBias,dual,tA,tB,envA,prefA,shockT,shockΔ,bfθ,bfp,bfGain,CA,EA,seed,avg,std,delta,mae,tt_converge
469,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0.25,1,U(0.4,N(0.6,0,0.6501492726250805,0.005579660241581728,0.023185405333274622,0.1998507273749196,81
470,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0.25,1,U(0.4,N(0.6,1,0.6483970219396098,0.006059268540934317,0.023853150456973338,0.2016029780603898,80
471,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0.25,1,U(0.4,0.15),0,0.646971822591603,0.005860916035015562,0.02328745529154197,0.20302817740839696,79
472,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0.25,1,U(0.4,0.15),1,0.6483970219396098,0.006059268540934317,0.023853150456973338,0.2016029780603898,80
473,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0.25,1,0.9),0.3,0,0.6513606402594221,0.005548959072692278,0.02412878814954955,0.1986393597405779,81
474,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0.25,1,0.9),0.3,1,0.6484168068391021,0.005678698485124703,0.02330191153042127,0.2015831931608981,83
475,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0.25,1,0.9),0.8,0,0.6503916716802202,0.006005863768859039,0.022924765451115547,0.1996083283197799,82
476,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0.25,1,0.9),0.8,1,0.6491288194639612,0.005842399782978934,0.024794161894647337,0.2008711805360383,82
477,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0.25,1,0.9),N(0.6,0,0.6510991056898696,0.005530431024209648,0.022310669421690243,0.19890089431013067,82
478,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0.25,1,0.9),N(0.6,1,0.6483970219396098,0.006059268540934317,0.023853150456973338,0.2016029780603898,80
479,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0.25,1,0.9),0.15),0,0.6502583330383861,0.005712244667803535,0.023257340894088818,0.1997416669616139,83
480,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0.25,1,0.9),0.15),1,0.6483970219396098,0.006059268540934317,0.023853150456973338,0.2016029780603898,80
481,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0.25,2,0.3,0.3,0,0.648178040895425,0.007021802418619156,0.031423760996574845,0.20182195910457484,78
482,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0.25,2,0.3,0.3,1,0.6490659740758414,0.007398390409174515,0.03386444813262357,0.20093402592415838,83
483,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0.25,2,0.3,0.8,0,0.6510666887122121,0.007864157429082882,0.03875933743181037,0.19893331128778782,83
484,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0.25,2,0.3,0.8,1,0.6497663034873898,0.007268729546054509,0.034652058007747955,0.20023369651261,83
485,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0.25,2,0.3,N(0.6,0,0.6517562867799833,0.007783249478688709,0.03886023426405483,0.19824371322001674,77
486,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0.25,2,0.3,N(0.6,1,0.6490823031992758,0.007743605135019496,0.034888890288923835,0.20091769680072413,80
487,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0.25,2,0.3,0.15),0,0.6492970268583171,0.006965926068421341,0.03210444645627608,0.20070297314168278,79
488,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0.25,2,0.3,0.15),1,0.6490823031992758,0.007743605135019496,0.034888890288923835,0.20091769680072413,80
489,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0.25,2,0.6,0.3,0,0.6513547155226579,0.005431880883271174,0.02028143519815029,0.19864528447734206,82
490,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0.25,2,0.6,0.3,1,0.6483180928092022,0.005340017188753888,0.02144028206876125,0.20168190719079773,82
491,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0.25,2,0.6,0.8,0,0.6542122375168314,0.004959279595272696,0.019747513016534213,0.1957877624831686,80
492,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0.25,2,0.6,0.8,1,0.6490469889341784,0.005508808826204107,0.021773204695156423,0.2009530110658217,82
493,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0.25,2,0.6,N(0.6,0,0.6518529149634753,0.0051673754300222054,0.019620168266336724,0.19814708503652428,81
494,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0.25,2,0.6,N(0.6,1,0.6483070178154743,0.005634641637524363,0.020626970798206856,0.20169298218452586,79
495,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0.25,2,0.6,0.15),0,0.6484223221383121,0.005262490225410157,0.02053504645026183,0.20157767786168818,80
496,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0.25,2,0.6,0.15),1,0.6483070178154743,0.005634641637524363,0.020626970798206856,0.20169298218452586,79
497,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0.25,2,U(0.4,0.3,0,0.6499648068889554,0.005940066841280715,0.02084574747670742,0.20003519311104448,79
498,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0.25,2,U(0.4,0.3,1,0.6484168068391021,0.005678698485124703,0.02330191153042127,0.2015831931608981,83
499,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0.25,2,U(0.4,0.8,0,0.6494540440636204,0.005950218729865865,0.023524467850546626,0.20054595593637964,82
500,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0.25,2,U(0.4,0.8,1,0.6491288194639612,0.005842399782978934,0.024794161894647337,0.2008711805360383,82
501,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0.25,2,U(0.4,N(0.6,0,0.6507777711662237,0.005700228365157184,0.023030708181154047,0.1992222288337762,82
502,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0.25,2,U(0.4,N(0.6,1,0.6483970219396098,0.006059268540934317,0.023853150456973338,0.2016029780603898,80
503,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0.25,2,U(0.4,0.15),0,0.6542959455971032,0.005770783341407862,0.023513086753138013,0.19570405440289673,82
504,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0.25,2,U(0.4,0.15),1,0.6483970219396098,0.006059268540934317,0.023853150456973338,0.2016029780603898,80
505,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0.25,2,0.9),0.3,0,0.6487660922463928,0.0059575789923091696,0.023098040535584397,0.2012339077536071,80
506,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0.25,2,0.9),0.3,1,0.6484168068391021,0.005678698485124703,0.02330191153042127,0.2015831931608981,83
507,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0.25,2,0.9),0.8,0,0.6517031001231571,0.0060538770951349685,0.025807606680251394,0.19829689987684254,81
508,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0.25,2,0.9),0.8,1,0.6491288194639612,0.005842399782978934,0.024794161894647337,0.2008711805360383,82
509,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0.25,2,0.9),N(0.6,0,0.646826339544606,0.005550674584685849,0.020879973113923755,0.20317366045539423,82
510,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0.25,2,0.9),N(0.6,1,0.6483970219396098,0.006059268540934317,0.023853150456973338,0.2016029780603898,80
511,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0.25,2,0.9),0.15),0,0.648414793931556,0.005431482341667004,0.020883938843201943,0.20158520606844368,82
512,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0.25,2,0.9),0.15),1,0.6483970219396098,0.006059268540934317,0.023853150456973338,0.2016029780603898,80
513,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0,1,0.3,0.3,0,0.550521432065423,0.007293600491999979,0.0353407520126332,0.20052143206542314,79
514,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0,1,0.3,0.3,1,0.5475311914498107,0.006925589170713769,0.03677925747823574,0.19753119144981063,82
515,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0,1,0.3,0.8,0,0.5500545218521312,0.007722974209774284,0.036240130830535566,0.20005452185213135,79
516,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0,1,0.3,0.8,1,0.5472836134855169,0.007293506386233827,0.04007778494302938,0.19728361348551665,81
517,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0,1,0.3,N(0.6,0,0.5476823974719687,0.0066568744914754,0.03354494983759437,0.1976823974719687,81
518,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0,1,0.3,N(0.6,1,0.5478306841124491,0.007643268762581549,0.03892063663229328,0.19783068411244897,82
519,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0,1,0.3,0.15),0,0.5484062834176366,0.006737095731099285,0.03443378598337088,0.19840628341763641,84
520,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0,1,0.3,0.15),1,0.5478306841124491,0.007643268762581549,0.03892063663229328,0.19783068411244897,82
521,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0,1,0.6,0.3,0,0.5477798702233045,0.0052167321287494225,0.01974044544545639,0.19777987022330418,80
522,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0,1,0.6,0.3,1,0.5485286991311458,0.005268286918726687,0.019316519091677864,0.19852869913114563,82
523,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0,1,0.6,0.8,0,0.5499315654377908,0.005264939023527867,0.02066547777163963,0.19993156543779084,81
524,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0,1,0.6,0.8,1,0.5482821289267776,0.005511195936882561,0.02168321166911802,0.1982821289267779,81
525,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0,1,0.6,N(0.6,0,0.5495697113583717,0.005312203825922333,0.019278689531513904,0.19956971135837157,83
526,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0,1,0.6,N(0.6,1,0.5488145606598582,0.005671207352599742,0.019124541660257344,0.19881456065985825,81
527,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0,1,0.6,0.15),0,0.549658808069211,0.00523480357801962,0.01966812987600919,0.1996588080692109,81
528,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0,1,0.6,0.15),1,0.5488145606598582,0.005671207352599742,0.019124541660257344,0.19881456065985825,81
529,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0,1,U(0.4,0.3,0,0.5525835002957264,0.0057271520742819115,0.02311650231268536,0.20258350029572678,82
530,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0,1,U(0.4,0.3,1,0.5484017712730719,0.005543932018618557,0.022373357946897432,0.19840177127307196,82
531,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0,1,U(0.4,0.8,0,0.5502144507371736,0.005733228283429556,0.023063593098629154,0.20021445073717353,81
532,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0,1,U(0.4,0.8,1,0.5481771644132896,0.005806859289502699,0.024230688062097938,0.1981771644132899,81
533,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0,1,U(0.4,N(0.6,0,0.5509041505908966,0.005828412589652722,0.024764912402008066,0.20090415059089686,78
534,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0,1,U(0.4,N(0.6,1,0.5486998795966903,0.006018832363634453,0.022463356668515844,0.19869987959669028,80
535,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0,1,U(0.4,0.15),0,0.5499794222263051,0.0056771754727884755,0.022071580554221537,0.19997942222630527,82
536,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0,1,U(0.4,0.15),1,0.5486998795966903,0.006018832363634453,0.022463356668515844,0.19869987959669028,80
537,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0,1,0.9),0.3,0,0.5476527248931463,0.0055931459179788924,0.02401540702021654,0.19765272489314653,81
538,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0,1,0.9),0.3,1,0.5484017712730719,0.005543932018618557,0.022373357946897432,0.19840177127307196,82
539,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0,1,0.9),0.8,0,0.5481508254677856,0.005723003560518737,0.02422490990133752,0.19815082546778534,82
540,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0,1,0.9),0.8,1,0.5481771644132896,0.005806859289502699,0.024230688062097938,0.1981771644132899,81
541,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0,1,0.9),N(0.6,0,0.5475435290302637,0.005983784533061179,0.023227754863153205,0.19754352903026365,82
542,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0,1,0.9),N(0.6,1,0.5486998795966903,0.006018832363634453,0.022463356668515844,0.19869987959669028,80
543,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0,1,0.9),0.15),0,0.5490342176335781,0.00619967122854067,0.023198527726700613,0.1990342176335782,80
544,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0,1,0.9),0.15),1,0.5486998795966903,0.006018832363634453,0.022463356668515844,0.19869987959669028,80
545,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0,2,0.3,0.3,0,0.5513341855475816,0.007606910146872446,0.03847747517820954,0.20133418554758176,81
546,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0,2,0.3,0.3,1,0.5475311914498107,0.006925589170713769,0.03677925747823574,0.19753119144981063,82
547,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0,2,0.3,0.8,0,0.5476865450819384,0.007527473747052511,0.03554323845721785,0.19768654508193834,83
548,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0,2,0.3,0.8,1,0.5472836134855169,0.007293506386233827,0.04007778494302938,0.19728361348551665,81
549,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0,2,0.3,N(0.6,0,0.5493850034493759,0.0070225123646158625,0.03316293389324487,0.19938500344937585,81
550,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0,2,0.3,N(0.6,1,0.5478306841124491,0.007643268762581549,0.03892063663229328,0.19783068411244897,82
551,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0,2,0.3,0.15),0,0.5508857534908032,0.0073200862063629,0.032856156523171975,0.20088575349080315,83
552,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0,2,0.3,0.15),1,0.5478306841124491,0.007643268762581549,0.03892063663229328,0.19783068411244897,82
553,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0,2,0.6,0.3,0,0.5505562855647238,0.005661878405908786,0.019775671441835896,0.2005562855647241,82
554,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0,2,0.6,0.3,1,0.5485286991311458,0.005268286918726687,0.019316519091677864,0.19852869913114563,82
555,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0,2,0.6,0.8,0,0.549028252963307,0.005497149452028845,0.01947033225133954,0.19902825296330717,82
556,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0,2,0.6,0.8,1,0.5482821289267776,0.005511195936882561,0.02168321166911802,0.1982821289267779,81
557,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0,2,0.6,N(0.6,0,0.5479669010675557,0.005164064588434045,0.020062837798061506,0.19796690106755588,81
558,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0,2,0.6,N(0.6,1,0.5488145606598582,0.005671207352599742,0.019124541660257344,0.19881456065985825,81
559,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0,2,0.6,0.15),0,0.5486633014289041,0.005331297026841031,0.01890098539219731,0.19866330142890415,80
560,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0,2,0.6,0.15),1,0.5488145606598582,0.005671207352599742,0.019124541660257344,0.19881456065985825,81
561,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0,2,U(0.4,0.3,0,0.5520165074160867,0.0062253326350472345,0.02432809381722223,0.20201650741608668,78
562,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0,2,U(0.4,0.3,1,0.5484017712730719,0.005543932018618557,0.022373357946897432,0.19840177127307196,82
563,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0,2,U(0.4,0.8,0,0.5471132296771537,0.0059211454961489995,0.02176048321470614,0.19711322967715383,80
564,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0,2,U(0.4,0.8,1,0.5481771644132896,0.005806859289502699,0.024230688062097938,0.1981771644132899,81
565,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0,2,U(0.4,N(0.6,0,0.5497164267405705,0.005419491772131477,0.02211670394733367,0.19971642674057077,80
566,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0,2,U(0.4,N(0.6,1,0.5486998795966903,0.006018832363634453,0.022463356668515844,0.19869987959669028,80
567,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0,2,U(0.4,0.15),0,0.5513077872945387,0.005710286074554831,0.022049120069262518,0.20130778729453908,80
568,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0,2,U(0.4,0.15),1,0.5486998795966903,0.006018832363634453,0.022463356668515844,0.19869987959669028,80
569,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0,2,0.9),0.3,0,0.5499600146452182,0.005930457178519741,0.02607393171043182,0.19996001464521804,82
570,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0,2,0.9),0.3,1,0.5484017712730719,0.005543932018618557,0.022373357946897432,0.19840177127307196,82
571,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0,2,0.9),0.8,0,0.549652158809088,0.00546531817126655,0.0210907180649359,0.19965215880908815,79
572,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0,2,0.9),0.8,1,0.5481771644132896,0.005806859289502699,0.024230688062097938,0.1981771644132899,81
573,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0,2,0.9),N(0.6,0,0.5508744716517451,0.0053975966899805555,0.02161173422116669,0.200874471651745,80
574,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0,2,0.9),N(0.6,1,0.5486998795966903,0.006018832363634453,0.022463356668515844,0.19869987959669028,80
575,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0,2,0.9),0.15),0,0.5483455771765517,0.005811167393667129,0.023292323018868077,0.198345577176552,80
576,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0,2,0.9),0.15),1,0.5486998795966903,0.006018832363634453,0.022463356668515844,0.19869987959669028,80
577,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0.25,1,0.3,0.3,0,0.5499674708109462,0.008504992934295075,0.03947547732374701,0.19996747081094635,82
578,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0.25,1,0.3,0.3,1,0.5475311914498107,0.006925589170713769,0.03677925747823574,0.19753119144981063,82
579,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0.25,1,0.3,0.8,0,0.5472203835105831,0.006874422296247137,0.032669767764982094,0.19722038351058294,80
580,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0.25,1,0.3,0.8,1,0.5472836134855169,0.007293506386233827,0.04007778494302938,0.19728361348551665,81
581,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0.25,1,0.3,N(0.6,0,0.5468676709149923,0.007147069847081169,0.03298183357178641,0.19686767091499224,80
582,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0.25,1,0.3,N(0.6,1,0.5478306841124491,0.007643268762581549,0.03892063663229328,0.19783068411244897,82
583,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0.25,1,0.3,0.15),0,0.5462793857004755,0.007126572382090286,0.031676619021249186,0.19627938570047587,81
584,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0.25,1,0.3,0.15),1,0.5478306841124491,0.007643268762581549,0.03892063663229328,0.19783068411244897,82
585,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0.25,1,0.6,0.3,0,0.5510402234788802,0.005463109773521917,0.020342226954509046,0.2010402234788799,78
586,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0.25,1,0.6,0.3,1,0.5485286991311458,0.005268286918726687,0.019316519091677864,0.19852869913114563,82
