idx,n,steps,inTrust,outTrust,epsilon,sigma,evidenceWeight,truth,CA_spec,EA_spec,avg,std,delta
199,200,365,1.2,0.4,0.05,0.01,0.02,0.6,0.6,N(0.6,0.5970527515947723,0.010475619736401275,0.06017425812303556
200,200,365,1.2,0.4,0.05,0.01,0.02,0.6,0.6,0.15),0.5959314028060111,0.0102806654461357,0.052570416287550215
201,200,365,1.2,0.4,0.05,0.01,0.02,0.6,U(0.4,0.3,0.5948751955648555,0.011945489876303414,0.06286902236081171
202,200,365,1.2,0.4,0.05,0.01,0.02,0.6,U(0.4,0.8,0.6061065167354142,0.011501420322109886,0.05963557702036193
203,200,365,1.2,0.4,0.05,0.01,0.02,0.6,U(0.4,N(0.6,0.5985310310139987,0.011952440408007598,0.05901523010910359
204,200,365,1.2,0.4,0.05,0.01,0.02,0.6,U(0.4,0.15),0.6044554266307052,0.010951007527710614,0.06819180582453643
205,200,365,1.2,0.4,0.05,0.01,0.02,0.6,0.9),0.3,0.5987797616230202,0.011797509249990084,0.06303687723325835
206,200,365,1.2,0.4,0.05,0.01,0.02,0.6,0.9),0.8,0.595506369409196,0.009751191168708637,0.053659179801024415
207,200,365,1.2,0.4,0.05,0.01,0.02,0.6,0.9),N(0.6,0.6037674825674254,0.01161920897346297,0.05708686802213181
208,200,365,1.2,0.4,0.05,0.01,0.02,0.6,0.9),0.15),0.5928588801851046,0.010533944441296609,0.06158313398519466
209,200,365,1.2,0.4,0.05,0.01,0.02,0.7,0.3,0.3,0.6949356335603696,0.01456830506121313,0.08355880499571233
210,200,365,1.2,0.4,0.05,0.01,0.02,0.7,0.3,0.8,0.6993556712614768,0.013626173909725718,0.07631436155996862
211,200,365,1.2,0.4,0.05,0.01,0.02,0.7,0.3,N(0.6,0.7027115121562992,0.013648646400809568,0.07049568571125453
212,200,365,1.2,0.4,0.05,0.01,0.02,0.7,0.3,0.15),0.6960765596729003,0.014842425505090916,0.09993237799822663
213,200,365,1.2,0.4,0.05,0.01,0.02,0.7,0.6,0.3,0.7022401864630596,0.011665408793669351,0.059989568847756525
214,200,365,1.2,0.4,0.05,0.01,0.02,0.7,0.6,0.8,0.6971860091760348,0.011496583011492038,0.06627434551905709
215,200,365,1.2,0.4,0.05,0.01,0.02,0.7,0.6,N(0.6,0.7066905154219711,0.009988997160447233,0.0524997851743203
216,200,365,1.2,0.4,0.05,0.01,0.02,0.7,0.6,0.15),0.6965356429196938,0.010432600766830512,0.05383728093169027
217,200,365,1.2,0.4,0.05,0.01,0.02,0.7,U(0.4,0.3,0.7013235573450047,0.01161225663311907,0.06939747796894358
218,200,365,1.2,0.4,0.05,0.01,0.02,0.7,U(0.4,0.8,0.6976152128197092,0.011252856296966906,0.0587219848145345
219,200,365,1.2,0.4,0.05,0.01,0.02,0.7,U(0.4,N(0.6,0.6982430968496179,0.012268860057397244,0.06291354180371789
220,200,365,1.2,0.4,0.05,0.01,0.02,0.7,U(0.4,0.15),0.6996031542830672,0.012544857703687773,0.0751441532095306
221,200,365,1.2,0.4,0.05,0.01,0.02,0.7,0.9),0.3,0.6962297802086789,0.011432903911048882,0.06348552645766481
222,200,365,1.2,0.4,0.05,0.01,0.02,0.7,0.9),0.8,0.7013956201535224,0.011224675343414179,0.06223693637603944
223,200,365,1.2,0.4,0.05,0.01,0.02,0.7,0.9),N(0.6,0.6978329641890545,0.011574542541518962,0.05656387108085048
224,200,365,1.2,0.4,0.05,0.01,0.02,0.7,0.9),0.15),0.700434098584755,0.01079746467955403,0.05828977103193955
225,200,365,1.2,0.4,0.05,0.01,0.05,0.6,0.3,0.3,0.6002546237907235,0.013640925347946984,0.07609711757428739
226,200,365,1.2,0.4,0.05,0.01,0.05,0.6,0.3,0.8,0.6015801168832983,0.013498368750840945,0.06267843290831787
227,200,365,1.2,0.4,0.05,0.01,0.05,0.6,0.3,N(0.6,0.6005439595671341,0.013532483706333021,0.07613036556342512
228,200,365,1.2,0.4,0.05,0.01,0.05,0.6,0.3,0.15),0.600820768601848,0.014318958301941806,0.0715708068675196
229,200,365,1.2,0.4,0.05,0.01,0.05,0.6,0.6,0.3,0.5972039122573888,0.010426341622306391,0.059998897073908375
230,200,365,1.2,0.4,0.05,0.01,0.05,0.6,0.6,0.8,0.5956812179842779,0.011340728087219186,0.06184213500493896
231,200,365,1.2,0.4,0.05,0.01,0.05,0.6,0.6,N(0.6,0.5995948160272251,0.01045083421134091,0.05756814156953971
232,200,365,1.2,0.4,0.05,0.01,0.05,0.6,0.6,0.15),0.5955594115379199,0.01070660575655401,0.060007581399864174
233,200,365,1.2,0.4,0.05,0.01,0.05,0.6,U(0.4,0.3,0.6017462767049608,0.010722896835990455,0.05737866484230658
234,200,365,1.2,0.4,0.05,0.01,0.05,0.6,U(0.4,0.8,0.5973570525314971,0.011734557982387915,0.07024793922225037
235,200,365,1.2,0.4,0.05,0.01,0.05,0.6,U(0.4,N(0.6,0.6001713529356233,0.012099605544517767,0.06994584080060473
236,200,365,1.2,0.4,0.05,0.01,0.05,0.6,U(0.4,0.15),0.603201144695703,0.011097746994019515,0.06152827467393429
237,200,365,1.2,0.4,0.05,0.01,0.05,0.6,0.9),0.3,0.6011932124250948,0.010938549031403523,0.06094991007455264
238,200,365,1.2,0.4,0.05,0.01,0.05,0.6,0.9),0.8,0.5985834131783832,0.011833992254635635,0.06961946404126496
239,200,365,1.2,0.4,0.05,0.01,0.05,0.6,0.9),N(0.6,0.596968066856495,0.011922471070694076,0.06589231789937844
240,200,365,1.2,0.4,0.05,0.01,0.05,0.6,0.9),0.15),0.6029221538090799,0.012505890783762384,0.07806004526356469
241,200,365,1.2,0.4,0.05,0.01,0.05,0.7,0.3,0.3,0.6993578056070657,0.013261553973512877,0.07499523594346391
242,200,365,1.2,0.4,0.05,0.01,0.05,0.7,0.3,0.8,0.7021029309847335,0.013787341540630979,0.07562669073434591
243,200,365,1.2,0.4,0.05,0.01,0.05,0.7,0.3,N(0.6,0.6978634890450752,0.012531168936212866,0.06030341336088563
244,200,365,1.2,0.4,0.05,0.01,0.05,0.7,0.3,0.15),0.7019237582929388,0.013563031692752046,0.07883333708406315
245,200,365,1.2,0.4,0.05,0.01,0.05,0.7,0.6,0.3,0.6977864048964614,0.01135863678067696,0.06562054134660467
246,200,365,1.2,0.4,0.05,0.01,0.05,0.7,0.6,0.8,0.6954663781726399,0.01099583572024324,0.05947013840027893
247,200,365,1.2,0.4,0.05,0.01,0.05,0.7,0.6,N(0.6,0.6970950754402288,0.010038012812443263,0.05673739214281104
248,200,365,1.2,0.4,0.05,0.01,0.05,0.7,0.6,0.15),0.7016335114986014,0.010525267879031752,0.05913438025892204
249,200,365,1.2,0.4,0.05,0.01,0.05,0.7,U(0.4,0.3,0.6999130901284518,0.011636339605385876,0.07474899498282483
250,200,365,1.2,0.4,0.05,0.01,0.05,0.7,U(0.4,0.8,0.6990516051054492,0.010976718363135688,0.055523096969216645
251,200,365,1.2,0.4,0.05,0.01,0.05,0.7,U(0.4,N(0.6,0.7001088216037304,0.011319696217877618,0.07052448433797287
252,200,365,1.2,0.4,0.05,0.01,0.05,0.7,U(0.4,0.15),0.7014107914956931,0.010486634486074127,0.05537353779643983
253,200,365,1.2,0.4,0.05,0.01,0.05,0.7,0.9),0.3,0.7010245563996446,0.011914036868181732,0.0685833332131206
254,200,365,1.2,0.4,0.05,0.01,0.05,0.7,0.9),0.8,0.6995547778861401,0.011767787575919522,0.05858214734336875
255,200,365,1.2,0.4,0.05,0.01,0.05,0.7,0.9),N(0.6,0.6962911464584329,0.010931042636568848,0.06343144565191705
256,200,365,1.2,0.4,0.05,0.01,0.05,0.7,0.9),0.15),0.7048005062802176,0.011610121255933354,0.06694683526576539
257,200,365,1.2,0.4,0.08,0,0.02,0.6,0.3,0.3,0.5999309603186276,1.1480747532541225e-15,3.3306690738754696e-16
258,200,365,1.2,0.4,0.08,0,0.02,0.6,0.3,0.8,0.5999347145861266,4.943921733827031e-16,4.440892098500626e-16
259,200,365,1.2,0.4,0.08,0,0.02,0.6,0.3,N(0.6,0.5999358260290402,2.077526620154043e-15,4.440892098500626e-16
260,200,365,1.2,0.4,0.08,0,0.02,0.6,0.3,0.15),0.599934014601473,5.025522352822286e-16,5.551115123125783e-16
261,200,365,1.2,0.4,0.08,0,0.02,0.6,0.6,0.3,0.5999356374863105,1.4179377992083551e-15,5.551115123125783e-16
262,200,365,1.2,0.4,0.08,0,0.02,0.6,0.6,0.8,0.5999411614690617,8.05734368817419e-16,6.661338147750939e-16
263,200,365,1.2,0.4,0.08,0,0.02,0.6,0.6,N(0.6,0.5999379416043107,1.969949901805022e-15,9.992007221626409e-16
264,200,365,1.2,0.4,0.08,0,0.02,0.6,0.6,0.15),0.5999356812777178,2.823177307859065e-15,5.551115123125783e-16
265,200,365,1.2,0.4,0.08,0,0.02,0.6,U(0.4,0.3,0.5999367246687123,2.7393726691400194e-15,4.440892098500626e-16
266,200,365,1.2,0.4,0.08,0,0.02,0.6,U(0.4,0.8,0.5999350878561637,2.0692335422473954e-15,7.771561172376096e-16
267,200,365,1.2,0.4,0.08,0,0.02,0.6,U(0.4,N(0.6,0.5999368056838109,2.2968472530112917e-16,5.551115123125783e-16
268,200,365,1.2,0.4,0.08,0,0.02,0.6,U(0.4,0.15),0.5999418806372169,1.847078816825215e-15,6.661338147750939e-16
269,200,365,1.2,0.4,0.08,0,0.02,0.6,0.9),0.3,0.5999409568980533,1.5909344865057331e-15,5.551115123125783e-16
270,200,365,1.2,0.4,0.08,0,0.02,0.6,0.9),0.8,0.5999377149542084,2.1470691453433184e-16,7.771561172376096e-16
271,200,365,1.2,0.4,0.08,0,0.02,0.6,0.9),N(0.6,0.5999419968736213,2.0813350776151643e-15,6.661338147750939e-16
272,200,365,1.2,0.4,0.08,0,0.02,0.6,0.9),0.15),0.5999370242066788,1.093161018282939e-15,8.881784197001252e-16
273,200,365,1.2,0.4,0.08,0,0.02,0.7,0.3,0.3,0.6998844173788076,1.2423341076833018e-15,5.551115123125783e-16
274,200,365,1.2,0.4,0.08,0,0.02,0.7,0.3,0.8,0.699864760128062,3.5377200497786727e-15,8.881784197001252e-16
275,200,365,1.2,0.4,0.08,0,0.02,0.7,0.3,N(0.6,0.6998766316742117,3.4197752733040076e-15,8.881784197001252e-16
276,200,365,1.2,0.4,0.08,0,0.02,0.7,0.3,0.15),0.6998772603044671,1.3618459215807942e-15,6.661338147750939e-16
277,200,365,1.2,0.4,0.08,0,0.02,0.7,0.6,0.3,0.6998772099013589,1.2251249453420723e-15,7.771561172376096e-16
278,200,365,1.2,0.4,0.08,0,0.02,0.7,0.6,0.8,0.699874076616272,6.028010073543578e-16,1.1102230246251565e-15
279,200,365,1.2,0.4,0.08,0,0.02,0.7,0.6,N(0.6,0.699871234098443,2.1183305515865387e-15,8.881784197001252e-16
280,200,365,1.2,0.4,0.08,0,0.02,0.7,0.6,0.15),0.6998770369403198,6.516356605792057e-16,8.881784197001252e-16
281,200,365,1.2,0.4,0.08,0,0.02,0.7,U(0.4,0.3,0.6998725268075914,1.644779580017428e-15,5.551115123125783e-16
282,200,365,1.2,0.4,0.08,0,0.02,0.7,U(0.4,0.8,0.6998730903685556,2.861921534125287e-16,9.992007221626409e-16
283,200,365,1.2,0.4,0.08,0,0.02,0.7,U(0.4,N(0.6,0.69988087193619,1.3382908516622232e-15,1.2212453270876722e-15
284,200,365,1.2,0.4,0.08,0,0.02,0.7,U(0.4,0.15),0.6998832992555295,2.3208574361007186e-15,5.551115123125783e-16
285,200,365,1.2,0.4,0.08,0,0.02,0.7,0.9),0.3,0.6998805507719541,3.0488915513507687e-15,6.661338147750939e-16
286,200,365,1.2,0.4,0.08,0,0.02,0.7,0.9),0.8,0.6998652420031729,1.9490343858404588e-15,8.881784197001252e-16
287,200,365,1.2,0.4,0.08,0,0.02,0.7,0.9),N(0.6,0.6998684519834911,3.8746624501351575e-16,6.661338147750939e-16
288,200,365,1.2,0.4,0.08,0,0.02,0.7,0.9),0.15),0.699876033088923,8.312968657015677e-16,8.881784197001252e-16
289,200,365,1.2,0.4,0.08,0,0.05,0.6,0.3,0.3,0.5999999993103731,1.817801624628698e-15,2.220446049250313e-16
290,200,365,1.2,0.4,0.08,0,0.05,0.6,0.3,0.8,0.5999999993759133,1.2529790345038716e-15,6.661338147750939e-16
291,200,365,1.2,0.4,0.08,0,0.05,0.6,0.3,N(0.6,0.5999999991848568,1.5597349377351704e-15,4.440892098500626e-16
292,200,365,1.2,0.4,0.08,0,0.05,0.6,0.3,0.15),0.5999999992502467,1.451529036664622e-15,5.551115123125783e-16
293,200,365,1.2,0.4,0.08,0,0.05,0.6,0.6,0.3,0.5999999992725691,9.354905487120433e-17,4.440892098500626e-16
294,200,365,1.2,0.4,0.08,0,0.05,0.6,0.6,0.8,0.5999999992210686,1.0977461739779901e-15,1.1102230246251565e-15
295,200,365,1.2,0.4,0.08,0,0.05,0.6,0.6,N(0.6,0.5999999991605479,1.4382209757721522e-15,5.551115123125783e-16
296,200,365,1.2,0.4,0.08,0,0.05,0.6,0.6,0.15),0.5999999992909585,1.338359926521061e-15,1.2212453270876722e-15
297,200,365,1.2,0.4,0.08,0,0.05,0.6,U(0.4,0.3,0.5999999992285686,2.8950435816104615e-15,3.3306690738754696e-16
298,200,365,1.2,0.4,0.08,0,0.05,0.6,U(0.4,0.8,0.599999999285989,2.1467103136962327e-15,5.551115123125783e-16
299,200,365,1.2,0.4,0.08,0,0.05,0.6,U(0.4,N(0.6,0.5999999992108227,9.030761820192366e-16,6.661338147750939e-16
300,200,365,1.2,0.4,0.08,0,0.05,0.6,U(0.4,0.15),0.5999999993018974,1.4102017721785753e-15,4.440892098500626e-16
301,200,365,1.2,0.4,0.08,0,0.05,0.6,0.9),0.3,0.5999999993538124,5.97924934616789e-16,4.440892098500626e-16
302,200,365,1.2,0.4,0.08,0,0.05,0.6,0.9),0.8,0.5999999993586829,2.844533521819563e-15,8.881784197001252e-16
303,200,365,1.2,0.4,0.08,0,0.05,0.6,0.9),N(0.6,0.5999999992739653,2.3988654431444504e-15,5.551115123125783e-16
304,200,365,1.2,0.4,0.08,0,0.05,0.6,0.9),0.15),0.5999999992191124,2.4100535664667334e-15,4.440892098500626e-16
305,200,365,1.2,0.4,0.08,0,0.05,0.7,0.3,0.3,0.6999999985773813,5.861094371535597e-16,5.551115123125783e-16
306,200,365,1.2,0.4,0.08,0,0.05,0.7,0.3,0.8,0.6999999984729933,5.376850340225742e-16,7.771561172376096e-16
307,200,365,1.2,0.4,0.08,0,0.05,0.7,0.3,N(0.6,0.6999999985734339,3.5734697288860765e-16,5.551115123125783e-16
308,200,365,1.2,0.4,0.08,0,0.05,0.7,0.3,0.15),0.6999999985190649,5.458753346649701e-16,6.661338147750939e-16
309,200,365,1.2,0.4,0.08,0,0.05,0.7,0.6,0.3,0.6999999985367812,2.293947531198112e-15,6.661338147750939e-16
310,200,365,1.2,0.4,0.08,0,0.05,0.7,0.6,0.8,0.6999999985309993,8.393021723188111e-16,6.661338147750939e-16
311,200,365,1.2,0.4,0.08,0,0.05,0.7,0.6,N(0.6,0.6999999985389732,1.511229284514117e-15,8.881784197001252e-16
312,200,365,1.2,0.4,0.08,0,0.05,0.7,0.6,0.15),0.6999999985109647,4.3582440826007754e-16,1.2212453270876722e-15
313,200,365,1.2,0.4,0.08,0,0.05,0.7,U(0.4,0.3,0.699999998539167,2.2851993202009006e-15,8.881784197001252e-16
314,200,365,1.2,0.4,0.08,0,0.05,0.7,U(0.4,0.8,0.699999998582153,2.000605255443184e-15,6.661338147750939e-16
315,200,365,1.2,0.4,0.08,0,0.05,0.7,U(0.4,N(0.6,0.69999999851865,2.346355962301453e-15,6.661338147750939e-16
316,200,365,1.2,0.4,0.08,0,0.05,0.7,U(0.4,0.15),0.6999999985848896,3.081743944873152e-16,7.771561172376096e-16
317,200,365,1.2,0.4,0.08,0,0.05,0.7,0.9),0.3,0.6999999985033841,2.0650446702920916e-15,6.661338147750939e-16
318,200,365,1.2,0.4,0.08,0,0.05,0.7,0.9),0.8,0.6999999985751256,1.5494076196917685e-15,8.881784197001252e-16
319,200,365,1.2,0.4,0.08,0,0.05,0.7,0.9),N(0.6,0.6999999985300146,3.419937463689865e-15,9.992007221626409e-16
320,200,365,1.2,0.4,0.08,0,0.05,0.7,0.9),0.15),0.6999999985325749,2.2663918899604573e-15,6.661338147750939e-16
321,200,365,1.2,0.4,0.08,0.01,0.02,0.6,0.3,0.3,0.6028078426199447,0.013442309924321681,0.0654976707361119
322,200,365,1.2,0.4,0.08,0.01,0.02,0.6,0.3,0.8,0.6033828638132693,0.014263568977064715,0.07348319651396218
323,200,365,1.2,0.4,0.08,0.01,0.02,0.6,0.3,N(0.6,0.599588670597468,0.01366320235812447,0.06953106799845277
324,200,365,1.2,0.4,0.08,0.01,0.02,0.6,0.3,0.15),0.5978985098020898,0.013404500597334506,0.07113377641156016
325,200,365,1.2,0.4,0.08,0.01,0.02,0.6,0.6,0.3,0.6030752892604455,0.010255978368375473,0.05774971845111265
326,200,365,1.2,0.4,0.08,0.01,0.02,0.6,0.6,0.8,0.5977850132821481,0.011877678305389824,0.06555162713586127
327,200,365,1.2,0.4,0.08,0.01,0.02,0.6,0.6,N(0.6,0.6028892155468961,0.010509961035734362,0.053953828449368135
328,200,365,1.2,0.4,0.08,0.01,0.02,0.6,0.6,0.15),0.5956993437547876,0.011740581168323001,0.06678518711630776
329,200,365,1.2,0.4,0.08,0.01,0.02,0.6,U(0.4,0.3,0.5944964482604576,0.011911852216437663,0.06282275949366489
330,200,365,1.2,0.4,0.08,0.01,0.02,0.6,U(0.4,0.8,0.5961120637222801,0.011144803241956023,0.061983057809674946
331,200,365,1.2,0.4,0.08,0.01,0.02,0.6,U(0.4,N(0.6,0.6004878677407051,0.011657828458512286,0.07100391326755762
332,200,365,1.2,0.4,0.08,0.01,0.02,0.6,U(0.4,0.15),0.6024788270097393,0.010560556830222435,0.06118838652491665
333,200,365,1.2,0.4,0.08,0.01,0.02,0.6,0.9),0.3,0.5962542448146702,0.011711298907748979,0.07810669432863837
334,200,365,1.2,0.4,0.08,0.01,0.02,0.6,0.9),0.8,0.602293325801598,0.011094005973608151,0.0683853582406041
335,200,365,1.2,0.4,0.08,0.01,0.02,0.6,0.9),N(0.6,0.6030672337353524,0.012223074775950853,0.07704133197402885
336,200,365,1.2,0.4,0.08,0.01,0.02,0.6,0.9),0.15),0.6038839435463422,0.012347222678822205,0.06694179885387697
337,200,365,1.2,0.4,0.08,0.01,0.02,0.7,0.3,0.3,0.7049056077910545,0.013850480926744378,0.08330108424181903
338,200,365,1.2,0.4,0.08,0.01,0.02,0.7,0.3,0.8,0.7027294544921796,0.013734171060795825,0.07796186417061446
339,200,365,1.2,0.4,0.08,0.01,0.02,0.7,0.3,N(0.6,0.7053834200689423,0.013273312849818437,0.07065644474310206
340,200,365,1.2,0.4,0.08,0.01,0.02,0.7,0.3,0.15),0.6940759103186306,0.0137058251862635,0.06934432127578893
341,200,365,1.2,0.4,0.08,0.01,0.02,0.7,0.6,0.3,0.7000693441177426,0.011276603483069435,0.06349475559967621
342,200,365,1.2,0.4,0.08,0.01,0.02,0.7,0.6,0.8,0.703129518967924,0.009977218121067354,0.0557664259166476
343,200,365,1.2,0.4,0.08,0.01,0.02,0.7,0.6,N(0.6,0.6963769724729859,0.010556573364673087,0.06394650697996984
344,200,365,1.2,0.4,0.08,0.01,0.02,0.7,0.6,0.15),0.7039457187022454,0.010245810216218638,0.054737649049771187
345,200,365,1.2,0.4,0.08,0.01,0.02,0.7,U(0.4,0.3,0.7066064677961493,0.011360605186881792,0.05812495805237894
346,200,365,1.2,0.4,0.08,0.01,0.02,0.7,U(0.4,0.8,0.701409247677655,0.012825322587922761,0.0638056413256376
347,200,365,1.2,0.4,0.08,0.01,0.02,0.7,U(0.4,N(0.6,0.6982446621336585,0.012377395986947228,0.06695075589796151
348,200,365,1.2,0.4,0.08,0.01,0.02,0.7,U(0.4,0.15),0.7006232974351255,0.01017963150695561,0.048642200021855264
349,200,365,1.2,0.4,0.08,0.01,0.02,0.7,0.9),0.3,0.6950264670702322,0.012300678655087416,0.06290730289236035
350,200,365,1.2,0.4,0.08,0.01,0.02,0.7,0.9),0.8,0.7017824983827541,0.011518888673934904,0.07342395861861928
351,200,365,1.2,0.4,0.08,0.01,0.02,0.7,0.9),N(0.6,0.6969551232271993,0.01136980098224063,0.07571161765907253
352,200,365,1.2,0.4,0.08,0.01,0.02,0.7,0.9),0.15),0.702634942435147,0.010948179118539954,0.052300247253043164
353,200,365,1.2,0.4,0.08,0.01,0.05,0.6,0.3,0.3,0.597304590462331,0.012919859272355068,0.06876248998896706
354,200,365,1.2,0.4,0.08,0.01,0.05,0.6,0.3,0.8,0.5974558747268742,0.012337290697854003,0.06699213007064542
355,200,365,1.2,0.4,0.08,0.01,0.05,0.6,0.3,N(0.6,0.5970382216196061,0.012429936615318894,0.07204005679541703
356,200,365,1.2,0.4,0.08,0.01,0.05,0.6,0.3,0.15),0.6038575095529529,0.01253382153259194,0.06200996580078999
357,200,365,1.2,0.4,0.08,0.01,0.05,0.6,0.6,0.3,0.600723401501154,0.010467360885749177,0.05404096797872948
358,200,365,1.2,0.4,0.08,0.01,0.05,0.6,0.6,0.8,0.5986807018067539,0.011657811012921135,0.06269820028414441
359,200,365,1.2,0.4,0.08,0.01,0.05,0.6,0.6,N(0.6,0.5994644038750029,0.0110095406214512,0.06019059383046488
360,200,365,1.2,0.4,0.08,0.01,0.05,0.6,0.6,0.15),0.6045685463164919,0.011172953039463142,0.05875835356895842
361,200,365,1.2,0.4,0.08,0.01,0.05,0.6,U(0.4,0.3,0.6020218523119003,0.012126301051414922,0.06860409755916319
362,200,365,1.2,0.4,0.08,0.01,0.05,0.6,U(0.4,0.8,0.598360083139244,0.011395923170142683,0.06599710290029825
363,200,365,1.2,0.4,0.08,0.01,0.05,0.6,U(0.4,N(0.6,0.6022563794316621,0.011780328189046091,0.06491638211343231
364,200,365,1.2,0.4,0.08,0.01,0.05,0.6,U(0.4,0.15),0.5989215925813735,0.010793782557492661,0.05815822200981946
365,200,365,1.2,0.4,0.08,0.01,0.05,0.6,0.9),0.3,0.5976053182857464,0.010793478239045938,0.06009652063412396
366,200,365,1.2,0.4,0.08,0.01,0.05,0.6,0.9),0.8,0.598582640962923,0.011396738016683755,0.06113433435332394
367,200,365,1.2,0.4,0.08,0.01,0.05,0.6,0.9),N(0.6,0.5980136643387435,0.01218520872484984,0.07559558605141259
368,200,365,1.2,0.4,0.08,0.01,0.05,0.6,0.9),0.15),0.5965215105645965,0.011366017402321632,0.056505765790817786
369,200,365,1.2,0.4,0.08,0.01,0.05,0.7,0.3,0.3,0.6953126821298453,0.013640955330667549,0.07488522090337957
370,200,365,1.2,0.4,0.08,0.01,0.05,0.7,0.3,0.8,0.6968573578584106,0.01273207255269373,0.06563933280814493
371,200,365,1.2,0.4,0.08,0.01,0.05,0.7,0.3,N(0.6,0.6965308597950031,0.013893778041699263,0.07721909184243192
372,200,365,1.2,0.4,0.08,0.01,0.05,0.7,0.3,0.15),0.700362432445747,0.014096686098192906,0.08598074116814558
373,200,365,1.2,0.4,0.08,0.01,0.05,0.7,0.6,0.3,0.7006176058008033,0.010750016654091097,0.054695282414706003
374,200,365,1.2,0.4,0.08,0.01,0.05,0.7,0.6,0.8,0.7001625067717104,0.010848209715094632,0.05939160170789748
375,200,365,1.2,0.4,0.08,0.01,0.05,0.7,0.6,N(0.6,0.6970100934849321,0.010479487444280476,0.06293468485666953
376,200,365,1.2,0.4,0.08,0.01,0.05,0.7,0.6,0.15),0.698052250404954,0.011566557356005392,0.06228551198757526
377,200,365,1.2,0.4,0.08,0.01,0.05,0.7,U(0.4,0.3,0.698177160413095,0.01124902424385779,0.05603672167955398
378,200,365,1.2,0.4,0.08,0.01,0.05,0.7,U(0.4,0.8,0.6992749502026916,0.010987191270356354,0.07560125605033907
379,200,365,1.2,0.4,0.08,0.01,0.05,0.7,U(0.4,N(0.6,0.7026323621348918,0.011085331187502004,0.06003298422294334
380,200,365,1.2,0.4,0.08,0.01,0.05,0.7,U(0.4,0.15),0.7061084678574082,0.011205366577061365,0.05786600293336541
381,200,365,1.2,0.4,0.08,0.01,0.05,0.7,0.9),0.3,0.7011695542955251,0.01112191556611882,0.06567328266429528
382,200,365,1.2,0.4,0.08,0.01,0.05,0.7,0.9),0.8,0.6988063499979087,0.01047617361994627,0.05462433144988332
383,200,365,1.2,0.4,0.08,0.01,0.05,0.7,0.9),N(0.6,0.7005906731499405,0.010706165105165125,0.06655055844593072
384,200,365,1.2,0.4,0.08,0.01,0.05,0.7,0.9),0.15),0.701244934342585,0.01216688696252475,0.06541922664165678
385,200,365,1.2,0.8,0.02,0,0.02,0.6,0.3,0.3,0.5999444987028084,9.776899048257954e-16,4.440892098500626e-16
386,200,365,1.2,0.8,0.02,0,0.02,0.6,0.3,0.8,0.5999323654730098,1.2838326424601267e-15,5.551115123125783e-16
387,200,365,1.2,0.8,0.02,0,0.02,0.6,0.3,N(0.6,0.5999421716995781,1.81014025024177e-15,4.440892098500626e-16
388,200,365,1.2,0.8,0.02,0,0.02,0.6,0.3,0.15),0.5999399457166592,1.7439161903318811e-15,3.3306690738754696e-16
389,200,365,1.2,0.8,0.02,0,0.02,0.6,0.6,0.3,0.5999363524937604,2.9538922693769343e-15,5.551115123125783e-16
390,200,365,1.2,0.8,0.02,0,0.02,0.6,0.6,0.8,0.599932340631486,1.976337316030276e-15,1.5543122344752192e-15
391,200,365,1.2,0.8,0.02,0,0.02,0.6,0.6,N(0.6,0.5999379522074698,1.7184086345720685e-15,5.551115123125783e-16
392,200,365,1.2,0.8,0.02,0,0.02,0.6,0.6,0.15),0.5999385339219032,1.1966741670183318e-15,4.440892098500626e-16
393,200,365,1.2,0.8,0.02,0,0.02,0.6,U(0.4,0.3,0.5999340381461205,2.92602221658975e-15,5.551115123125783e-16
394,200,365,1.2,0.8,0.02,0,0.02,0.6,U(0.4,0.8,0.5999401079254163,2.2116857620268927e-15,5.551115123125783e-16
395,200,365,1.2,0.8,0.02,0,0.02,0.6,U(0.4,N(0.6,0.5999374519976319,2.0484442189607162e-15,8.881784197001252e-16
396,200,365,1.2,0.8,0.02,0,0.02,0.6,U(0.4,0.15),0.5999322773579224,2.275280134513746e-16,4.440892098500626e-16
397,200,365,1.2,0.8,0.02,0,0.02,0.6,0.9),0.3,0.5999428380349523,2.9513666559062902e-15,6.661338147750939e-16
398,200,365,1.2,0.8,0.02,0,0.02,0.6,0.9),0.8,0.5999353070033351,3.2406343207394935e-16,1.3322676295501878e-15
399,200,365,1.2,0.8,0.02,0,0.02,0.6,0.9),N(0.6,0.5999362627491572,2.6359088911133676e-15,4.440892098500626e-16
400,200,365,1.2,0.8,0.02,0,0.02,0.6,0.9),0.15),0.5999347135745693,2.162798799918226e-16,7.771561172376096e-16
401,200,365,1.2,0.8,0.02,0,0.02,0.7,0.3,0.3,0.6998694414199349,9.961119953842057e-17,5.551115123125783e-16
402,200,365,1.2,0.8,0.02,0,0.02,0.7,0.3,0.8,0.6998746527323858,2.069784470280869e-15,7.771561172376096e-16
403,200,365,1.2,0.8,0.02,0,0.02,0.7,0.3,N(0.6,0.6998630694028337,1.2388815515296978e-15,5.551115123125783e-16
404,200,365,1.2,0.8,0.02,0,0.02,0.7,0.3,0.15),0.6998760999581755,1.8849775729913165e-15,4.440892098500626e-16
405,200,365,1.2,0.8,0.02,0,0.02,0.7,0.6,0.3,0.6998759658133465,2.2521387838093424e-16,7.771561172376096e-16
406,200,365,1.2,0.8,0.02,0,0.02,0.7,0.6,0.8,0.699865508389195,1.0979987842922684e-15,1.7763568394002505e-15
